issue_type,code,description,current_value,suggested_fix,severity
similar_description,990326001,"Suministro y colocación de boca circular de ventilación para conducto de 75 mm de impulsion o retorno, caudal de aire recomendado de 30 m3/h a velocidad de 3 m/s. Boca registrable para su limpieza. Ta","Levenshtein=5 contra código 990326121: 'Suministro y colocación de boca circular de ventilación para 2 conductos de 75 mm de impulsion o retorno, caudal de aire'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990328007,"Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y liso por dentro conforme a la norma DIN EN 60529, color blanco, colocado en posició","Levenshtein=4 contra código 990328009: 'Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y lis'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990328007,"Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y liso por dentro conforme a la norma DIN EN 60529, color blanco, colocado en posició","Levenshtein=4 contra código 990328011: 'Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y lis'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990328009,"Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y liso por dentro conforme a la norma DIN EN 60529, color blanco, colocado en posició","Levenshtein=4 contra código 990328011: 'Suministro y colocación de conducto para instalación de ventilación, formado por tubo flexible corrugado por fuera y lis'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990328690,"Suministro e instalación de conducto de polipropileno diámetro exterior/interior (155/125 mm) para toma de admisión y expulsión de aire - Material: Polipropileno PP - Conductividad 0,042 W/mK- Transmi",Levenshtein=4 contra código 990328693: 'Suministro e instalación de conducto de polipropileno diámetro exterior/interior (190/160 mm) para toma de admisión y ex',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990328693,"Suministro e instalación de conducto de polipropileno diámetro exterior/interior (190/160 mm) para toma de admisión y expulsión de aire - Material: Polipropileno PP - Conductividad 0,042 W/mK- Transmi",Levenshtein=4 contra código 990328696: 'Suministro e instalación de conducto de polipropileno diámetro exterior/interior (230/200 mm) para toma de admisión y ex',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990430250,"Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en acero inoxidable y con malla anti-insectos. Caudal máximo de 200 m3/h.","Levenshtein=2 contra código 990430580: 'Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en a'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990430250,"Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en acero inoxidable y con malla anti-insectos. Caudal máximo de 200 m3/h.","Levenshtein=2 contra código 990430582: 'Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en a'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,990430580,"Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en acero inoxidable y con malla anti-insectos. Caudal máximo de 350 m3/h.","Levenshtein=1 contra código 990430582: 'Suministro y colocación de rejilla simple de aspiración/expulsión de aire exterior. Abatible, limpiable, construida en a'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ADD010c,"Desmonte en roca, para dar al terreno la rasante de explanación prevista, con empleo de medios mecánicos. Incluso carga de los productos de la excavación sobre camión.","Levenshtein=5 contra código ADD010: 'Desmonte en tierra, para dar al terreno la rasante de explanación prevista, con empleo de medios mecánicos. Incluso carg'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ADE010b,"Excavación de tierras para formación de zanjas hasta una profundidad de 2 m, en suelo de roca dura, con medios mecánicos, hasta alcanzar la cota de profundidad indicada en el proyecto. Incluso transpo","Levenshtein=5 contra código ADE010e: 'Excavación de tierras para formación de zanjas hasta una profundidad de 2 m, en suelo de roca blanda, con medios mecánic'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ANS010,"Solera de hormigón en masa de 15 cm de espesor, realizada con hormigón HM-20/B/20/X0 fabricado en central y vertido desde camión, extendido y vibrado manual mediante regla vibrante, sin tratamiento de","Levenshtein=1 contra código ANS010f: 'Solera de hormigón en masa de 10 cm de espesor, realizada con hormigón HM-20/B/20/X0 fabricado en central y vertido desd'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ANS010b,"Solera de hormigón armado de 15 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con bomba, y malla electrosoldada ME 20x20 Ø 5-5 B 500 T 6x2,20 UNE-EN 10080 como a","Levenshtein=2 contra código ANS010c: 'Solera de hormigón armado de 20 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ANS010b,"Solera de hormigón armado de 15 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con bomba, y malla electrosoldada ME 20x20 Ø 5-5 B 500 T 6x2,20 UNE-EN 10080 como a","Levenshtein=1 contra código ANS010d: 'Solera de hormigón armado de 10 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ANS010c,"Solera de hormigón armado de 20 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con bomba, y malla electrosoldada ME 20x20 Ø 5-5 B 500 T 6x2,20 UNE-EN 10080 como a","Levenshtein=1 contra código ANS010d: 'Solera de hormigón armado de 10 cm de espesor, realizada con hormigón HA-25/F/20/XC2 fabricado en central, y vertido con'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,CAV010,"Viga de atado de hormigón armado, realizada con hormigón HA-30/B/20/XC2 fabricado en central, y vertido desde camión, y acero UNE-EN 10080 B 500 S, con una cuantía aproximada de 60 kg/m³. Incluso alam","Levenshtein=2 contra código CAV010c: 'Viga de atado de hormigón armado, realizada con hormigón HA-25/B/20/XC2 fabricado en central, y vertido desde camión, y '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,CPI050b,"Pilote de cimentación de hormigón armado de 45 cm de diámetro, para grupo de pilotes CPI-5 según NTE-CPI, de hasta 15 m de profundidad. Ejecutado por extracción de tierras, en terreno de menos de 25 k","Levenshtein=3 contra código CPI050c: 'Pilote de cimentación de hormigón armado de 55 cm de diámetro, para grupo de pilotes CPI-5 según NTE-CPI, de hasta 15 m '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,CSL010,"Losa de cimentación de hormigón armado, realizada con hormigón HA-30/B/20/XC2 fabricado en central, y vertido con bomba, y acero UNE-EN 10080 B 500 S, con una cuantía aproximada de 85 kg/m³; acabado s","Levenshtein=2 contra código CSL010c: 'Losa de cimentación de hormigón armado, realizada con hormigón HA-25/B/20/XC2 fabricado en central, y vertido con bomba,'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,CSV010b,"Zapata corrida de cimentación, de hormigón armado, realizada en excavación previa, con hormigón HA-25/B/20/XC2 fabricado en central, y vertido desde camión, y acero UNE-EN 10080 B 500 S, con una cuant","Levenshtein=2 contra código CSV010c: 'Zapata corrida de cimentación, de hormigón armado, realizada en excavación previa, con hormigón HA-30/B/20/XC2 fabricado'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
